<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,24/09/12,00:00:00,1491.7700000,1492.2300000,1480.0400000,1492.2200000,22531737286
IMOEX,D,25/09/12,00:00:00,1492.7100000,1499.2600000,1475.9100000,1476.1500000,25467003963
IMOEX,D,26/09/12,00:00:00,1474.5600000,1474.5600000,1442.3000000,1448.3500000,34955466846
IMOEX,D,27/09/12,00:00:00,1452.6600000,1460.3300000,1438.4400000,1460.0900000,30313143433
IMOEX,D,28/09/12,00:00:00,1460.9700000,1468.4800000,1450.7300000,1459.0100000,30300144111
IMOEX,D,01/10/12,00:00:00,1458.8500000,1491.3700000,1452.5800000,1487.7700000,28682754648
IMOEX,D,02/10/12,00:00:00,1486.7200000,1492.0100000,1478.7400000,1483.0300000,26832012904
IMOEX,D,03/10/12,00:00:00,1482.5100000,1484.4000000,1469.8000000,1471.6100000,27019340262
IMOEX,D,04/10/12,00:00:00,1471.6300000,1478.5200000,1451.9600000,1462.0200000,29034273711
IMOEX,D,05/10/12,00:00:00,1462.7700000,1488.5500000,1462.7700000,1475.6000000,30388196408
IMOEX,D,08/10/12,00:00:00,1475.4300000,1475.4300000,1459.9200000,1474.6900000,20369444682
IMOEX,D,09/10/12,00:00:00,1474.9200000,1480.9700000,1469.7500000,1470.9800000,22709230216
IMOEX,D,10/10/12,00:00:00,1470.2900000,1470.2900000,1456.9800000,1457.7000000,22780216353
IMOEX,D,11/10/12,00:00:00,1458.1700000,1468.5900000,1453.6200000,1462.3000000,21423201179
IMOEX,D,12/10/12,00:00:00,1462.4000000,1462.5200000,1440.6600000,1447.1100000,23646902322
IMOEX,D,15/10/12,00:00:00,1446.5400000,1456.2400000,1440.6800000,1445.2500000,18662474962
IMOEX,D,16/10/12,00:00:00,1447.4300000,1457.5700000,1439.7900000,1456.7900000,23698348751
IMOEX,D,17/10/12,00:00:00,1456.7900000,1478.1100000,1454.0200000,1474.1200000,32190495667
IMOEX,D,18/10/12,00:00:00,1474.6900000,1486.8800000,1467.5200000,1474.3600000,31279161082
IMOEX,D,19/10/12,00:00:00,1474.3500000,1474.3500000,1457.0100000,1457.0500000,21978413612
IMOEX,D,22/10/12,00:00:00,1456.7200000,1476.0900000,1451.6200000,1472.4300000,24905632294
IMOEX,D,23/10/12,00:00:00,1472.3300000,1474.0300000,1451.1200000,1455.9100000,34334131977
IMOEX,D,24/10/12,00:00:00,1456.1500000,1463.0800000,1437.4200000,1449.9700000,37221961644
IMOEX,D,25/10/12,00:00:00,1452.0900000,1459.7200000,1443.7700000,1446.2000000,24519328540
IMOEX,D,26/10/12,00:00:00,1442.1600000,1442.1600000,1424.5200000,1434.6200000,27128301817
IMOEX,D,29/10/12,00:00:00,1434.4600000,1434.4600000,1422.3400000,1430.5100000,15779320197
IMOEX,D,30/10/12,00:00:00,1430.0100000,1439.3900000,1419.6600000,1421.1700000,24487140575
IMOEX,D,31/10/12,00:00:00,1421.5700000,1436.0400000,1421.5700000,1423.4600000,25152842020
IMOEX,D,01/11/12,00:00:00,1423.5200000,1435.3700000,1407.4800000,1434.4800000,32523640913
IMOEX,D,02/11/12,00:00:00,1434.3900000,1444.3800000,1428.8400000,1438.4100000,29186920160
IMOEX,D,06/11/12,00:00:00,1438.7900000,1450.8100000,1436.7300000,1449.0400000,22120589426
IMOEX,D,07/11/12,00:00:00,1447.6400000,1453.4500000,1420.3800000,1420.4500000,23123118458
IMOEX,D,08/11/12,00:00:00,1413.5000000,1419.8900000,1395.4800000,1404.1600000,34547830119
IMOEX,D,09/11/12,00:00:00,1403.4700000,1408.2700000,1392.8000000,1404.2500000,25411933480
IMOEX,D,12/11/12,00:00:00,1404.6200000,1410.8300000,1394.5100000,1408.5100000,18964781452
IMOEX,D,13/11/12,00:00:00,1406.7300000,1406.7300000,1370.3800000,1377.1600000,31306109970
IMOEX,D,14/11/12,00:00:00,1379.6900000,1382.0700000,1360.0700000,1372.6000000,28711014582
IMOEX,D,15/11/12,00:00:00,1371.1100000,1387.6500000,1364.4500000,1383.8500000,22800545593
IMOEX,D,16/11/12,00:00:00,1383.8700000,1388.9000000,1375.1200000,1385.5000000,20953739492
IMOEX,D,19/11/12,00:00:00,1386.9700000,1400.7400000,1386.9700000,1399.1500000,19487371628
IMOEX,D,20/11/12,00:00:00,1399.8200000,1402.2600000,1389.5700000,1394.9500000,17945974536
IMOEX,D,21/11/12,00:00:00,1393.2700000,1408.1300000,1389.1300000,1404.3100000,20240940232
IMOEX,D,22/11/12,00:00:00,1405.6500000,1411.9100000,1401.5900000,1404.9600000,16993950943
IMOEX,D,23/11/12,00:00:00,1404.3600000,1417.5300000,1401.4600000,1417.1700000,22863340440
IMOEX,D,26/11/12,00:00:00,1416.8000000,1417.4800000,1399.6300000,1404.8600000,19684636114
